,User ID,Country,City,Street,Day,Sex,Product,Quantity
92302,92303,Mexico,Mexico City,Oak St,12,Female,Banana,4
92303,92304,Mexico,Mexico City,Elm St,30,Female,Honeydew,1
92304,92305,Canada,Mexico City,Oak St,16,Female,Kiwi,9
92305,92306,Canada,Mexico City,Oak St,18,Female,Kiwi,9
92306,92307,Canada,Toronto,Elm St,23,Male,Kiwi,5
92307,92308,Mexico,New York,Main St,15,Female,Elderberry,4
92308,92309,Canada,Mexico City,Elm St,30,Male,Date,8
92309,92310,Canada,Mexico City,Elm St,27,Female,Date,2
92310,92311,USA,Mexico City,Main St,4,Male,Cherry,7
92311,92312,Canada,Toronto,Elm St,17,Male,Date,1
92312,92313,USA,New York,Elm St,14,Male,Honeydew,3
92313,92314,Canada,Mexico City,Main St,14,Female,Banana,5
92314,92315,Canada,New York,Main St,6,Male,Grape,4
92315,92316,Canada,Toronto,Main St,7,Male,Lemon,6
92316,92317,USA,Toronto,Main St,23,Female,Elderberry,5
92317,92318,USA,Mexico City,Elm St,22,Male,Apple,5
92318,92319,Mexico,New York,Oak St,30,Male,Elderberry,4
92319,92320,Mexico,Mexico City,Elm St,30,Female,Apple,8
92320,92321,Canada,New York,Oak St,13,Male,Apple,9
92321,92322,USA,Mexico City,Elm St,26,Female,Banana,3
92322,92323,Mexico,Toronto,Oak St,18,Female,Banana,7
92323,92324,USA,Mexico City,Oak St,11,Female,Apple,4
92324,92325,Canada,New York,Main St,8,Female,Grape,3
92325,92326,Canada,Mexico City,Elm St,27,Female,Kiwi,8
92326,92327,Mexico,Mexico City,Elm St,7,Female,Banana,5
92327,92328,Canada,Mexico City,Oak St,17,Male,Honeydew,7
92328,92329,Canada,Toronto,Oak St,13,Female,Cherry,8
92329,92330,USA,Mexico City,Main St,3,Male,Lemon,3
92330,92331,Mexico,Mexico City,Elm St,7,Female,Date,4
92331,92332,Canada,Toronto,Elm St,18,Male,Apple,6
92332,92333,Canada,Toronto,Main St,6,Female,Kiwi,8
92333,92334,Canada,Toronto,Oak St,17,Male,Apple,1
92334,92335,USA,Mexico City,Oak St,28,Male,Fig,1
92335,92336,Mexico,New York,Oak St,5,Male,Cherry,8
92336,92337,USA,Mexico City,Elm St,20,Male,Cherry,9
92337,92338,Mexico,New York,Main St,14,Male,Lemon,9
92338,92339,Mexico,New York,Oak St,19,Male,Cherry,9
92339,92340,USA,New York,Main St,25,Male,Fig,3
92340,92341,Canada,Toronto,Main St,5,Male,Fig,4
92341,92342,Canada,Toronto,Elm St,18,Female,Date,4
92342,92343,Canada,New York,Oak St,30,Male,Date,9
92343,92344,USA,New York,Oak St,3,Female,Cherry,3
92344,92345,Mexico,Mexico City,Main St,30,Male,Date,6
92345,92346,Canada,Toronto,Main St,21,Male,Elderberry,6
92346,92347,Canada,Mexico City,Oak St,24,Female,Kiwi,4
92347,92348,Canada,Mexico City,Main St,2,Male,Fig,3
92348,92349,Canada,New York,Main St,24,Male,Kiwi,2
92349,92350,Mexico,Mexico City,Oak St,10,Male,Apple,4
92350,92351,Canada,Toronto,Oak St,7,Female,Kiwi,5
92351,92352,USA,New York,Oak St,28,Male,Lemon,6
92352,92353,USA,New York,Oak St,19,Female,Lemon,1
92353,92354,Mexico,Mexico City,Oak St,9,Male,Kiwi,2
92354,92355,Mexico,Mexico City,Oak St,4,Female,Banana,6
92355,92356,Canada,Toronto,Elm St,2,Male,Apple,7
92356,92357,USA,Mexico City,Main St,27,Female,Lemon,6
92357,92358,Canada,Mexico City,Elm St,29,Male,Apple,6
92358,92359,Canada,Mexico City,Oak St,13,Female,Fig,9
92359,92360,Canada,Mexico City,Main St,3,Male,Honeydew,6
92360,92361,USA,New York,Elm St,10,Male,Date,8
92361,92362,USA,New York,Elm St,2,Female,Honeydew,3
92362,92363,USA,Mexico City,Oak St,25,Female,Lemon,9
92363,92364,USA,Mexico City,Oak St,15,Female,Apple,5
92364,92365,Canada,Toronto,Elm St,7,Male,Kiwi,3
92365,92366,USA,New York,Oak St,27,Male,Fig,2
92366,92367,USA,New York,Elm St,22,Female,Fig,5
92367,92368,Canada,Toronto,Elm St,25,Female,Elderberry,2
92368,92369,USA,New York,Oak St,18,Female,Grape,8
92369,92370,USA,New York,Elm St,3,Female,Cherry,1
92370,92371,USA,Mexico City,Elm St,5,Female,Banana,6
92371,92372,Canada,Mexico City,Main St,9,Female,Elderberry,3
92372,92373,Mexico,Toronto,Main St,9,Female,Elderberry,7
92373,92374,USA,New York,Elm St,2,Male,Kiwi,2
92374,92375,Mexico,Mexico City,Elm St,23,Female,Elderberry,1
92375,92376,Canada,New York,Main St,8,Female,Banana,2
92376,92377,Canada,Mexico City,Main St,13,Female,Kiwi,3
92377,92378,Mexico,Toronto,Main St,13,Male,Cherry,4
92378,92379,USA,Toronto,Oak St,18,Female,Kiwi,3
92379,92380,Mexico,Toronto,Main St,15,Male,Kiwi,9
92380,92381,USA,Mexico City,Main St,3,Female,Honeydew,7
92381,92382,Mexico,Mexico City,Elm St,28,Female,Lemon,1
92382,92383,Canada,Toronto,Main St,19,Female,Elderberry,6
92383,92384,Mexico,Mexico City,Main St,30,Female,Lemon,7
92384,92385,USA,New York,Elm St,12,Female,Kiwi,4
92385,92386,Canada,New York,Oak St,26,Female,Elderberry,6
92386,92387,USA,Toronto,Main St,15,Male,Honeydew,8
92387,92388,Canada,Toronto,Oak St,7,Female,Banana,9
92388,92389,USA,New York,Oak St,10,Female,Grape,1
92389,92390,Mexico,New York,Oak St,12,Male,Apple,4
92390,92391,Mexico,New York,Oak St,14,Female,Grape,1
92391,92392,Canada,Toronto,Oak St,12,Female,Fig,4
92392,92393,USA,New York,Oak St,10,Male,Lemon,2
92393,92394,Canada,New York,Elm St,15,Female,Grape,1
92394,92395,Mexico,Mexico City,Oak St,6,Male,Grape,3
92395,92396,Canada,New York,Main St,22,Male,Cherry,7
92396,92397,USA,Mexico City,Elm St,28,Female,Kiwi,4
92397,92398,Canada,Toronto,Elm St,20,Male,Cherry,9
92398,92399,Mexico,Mexico City,Main St,19,Male,Elderberry,4
92399,92400,Mexico,New York,Elm St,1,Female,Date,5
92400,92401,Canada,Toronto,Elm St,25,Female,Honeydew,3
92401,92402,Mexico,New York,Main St,24,Male,Lemon,1
92402,92403,Canada,New York,Elm St,12,Male,Cherry,8
92403,92404,Canada,New York,Main St,27,Male,Date,1
92404,92405,Canada,Toronto,Main St,13,Male,Elderberry,1
92405,92406,Mexico,New York,Elm St,27,Male,Lemon,8
92406,92407,USA,Mexico City,Oak St,7,Female,Honeydew,8
92407,92408,USA,Toronto,Main St,10,Female,Grape,7
92408,92409,USA,Mexico City,Elm St,21,Female,Apple,6
92409,92410,Canada,Mexico City,Elm St,6,Male,Date,2
92410,92411,USA,New York,Oak St,1,Female,Elderberry,8
92411,92412,Canada,Toronto,Oak St,18,Female,Apple,9
92412,92413,Canada,New York,Oak St,6,Male,Cherry,2
92413,92414,Canada,Mexico City,Elm St,8,Male,Date,7
92414,92415,Canada,Mexico City,Oak St,16,Male,Grape,1
92415,92416,Mexico,New York,Elm St,8,Male,Kiwi,8
92416,92417,Mexico,Toronto,Elm St,15,Female,Date,5
92417,92418,Mexico,Toronto,Oak St,30,Male,Cherry,1
92418,92419,Canada,Toronto,Oak St,13,Male,Lemon,8
92419,92420,USA,Toronto,Main St,19,Female,Fig,7
92420,92421,USA,New York,Main St,8,Male,Apple,9
92421,92422,USA,Mexico City,Oak St,30,Female,Grape,8
92422,92423,USA,Toronto,Elm St,25,Male,Cherry,4
92423,92424,USA,New York,Elm St,19,Female,Date,7
92424,92425,Canada,New York,Oak St,1,Male,Lemon,1
92425,92426,Canada,Toronto,Elm St,20,Male,Cherry,9
92426,92427,Canada,Toronto,Elm St,23,Male,Grape,1
92427,92428,USA,New York,Main St,11,Female,Cherry,4
92428,92429,USA,New York,Main St,4,Female,Cherry,3
92429,92430,Mexico,Mexico City,Main St,7,Female,Lemon,5
92430,92431,USA,Mexico City,Elm St,23,Female,Apple,4
92431,92432,USA,Mexico City,Main St,26,Female,Lemon,9
92432,92433,Canada,Toronto,Elm St,28,Male,Kiwi,9
92433,92434,Canada,Mexico City,Oak St,19,Female,Date,1
92434,92435,USA,Mexico City,Oak St,7,Male,Banana,2
92435,92436,Canada,Mexico City,Oak St,8,Female,Banana,9
92436,92437,Canada,Mexico City,Main St,18,Male,Honeydew,5
92437,92438,Mexico,Toronto,Main St,19,Female,Kiwi,6
92438,92439,USA,New York,Elm St,12,Male,Apple,5
92439,92440,Canada,Toronto,Oak St,10,Female,Banana,6
92440,92441,Canada,Mexico City,Main St,18,Female,Apple,9
92441,92442,Mexico,New York,Main St,17,Female,Banana,4
92442,92443,Canada,Mexico City,Main St,26,Male,Apple,5
92443,92444,Canada,Toronto,Elm St,2,Male,Kiwi,9
92444,92445,Mexico,Toronto,Main St,8,Male,Cherry,1
92445,92446,Canada,Toronto,Main St,6,Male,Date,1
92446,92447,Canada,Toronto,Main St,6,Female,Fig,8
92447,92448,Canada,Mexico City,Main St,15,Male,Kiwi,2
92448,92449,Canada,Toronto,Oak St,24,Female,Date,8
92449,92450,Mexico,New York,Oak St,19,Male,Banana,4
92450,92451,USA,New York,Main St,25,Male,Banana,6
92451,92452,USA,New York,Oak St,13,Male,Fig,8
92452,92453,Canada,Mexico City,Oak St,15,Male,Apple,7
92453,92454,Mexico,Mexico City,Main St,1,Female,Kiwi,3
92454,92455,Mexico,Mexico City,Main St,19,Male,Cherry,7
92455,92456,Mexico,Toronto,Main St,10,Male,Cherry,5
92456,92457,Mexico,Mexico City,Elm St,16,Female,Honeydew,3
92457,92458,Canada,Mexico City,Main St,25,Female,Fig,8
92458,92459,USA,New York,Main St,12,Male,Fig,5
92459,92460,Canada,Toronto,Main St,7,Male,Apple,6
92460,92461,Canada,Toronto,Main St,21,Female,Lemon,1
92461,92462,USA,Mexico City,Oak St,10,Female,Kiwi,1
92462,92463,Canada,Toronto,Main St,1,Female,Elderberry,8
92463,92464,Mexico,Mexico City,Main St,3,Female,Date,9
92464,92465,Canada,New York,Main St,18,Female,Elderberry,6
92465,92466,Mexico,Toronto,Main St,4,Female,Kiwi,4
92466,92467,Canada,Toronto,Main St,30,Male,Lemon,1
92467,92468,Mexico,New York,Elm St,30,Male,Banana,8
92468,92469,USA,Mexico City,Oak St,16,Female,Date,4
92469,92470,Canada,Toronto,Oak St,8,Male,Lemon,7
92470,92471,USA,Toronto,Oak St,26,Male,Fig,3
92471,92472,Mexico,New York,Main St,19,Female,Date,9
92472,92473,USA,Mexico City,Main St,23,Female,Elderberry,9
92473,92474,Canada,New York,Main St,1,Female,Date,9
92474,92475,Mexico,Toronto,Oak St,26,Male,Lemon,3
92475,92476,Canada,Mexico City,Main St,1,Female,Grape,1
92476,92477,USA,New York,Elm St,29,Female,Apple,6
92477,92478,Canada,New York,Main St,11,Male,Lemon,1
92478,92479,Mexico,Mexico City,Oak St,28,Male,Elderberry,1
92479,92480,Canada,Toronto,Oak St,6,Female,Grape,4
92480,92481,Canada,New York,Main St,1,Female,Kiwi,8
92481,92482,USA,New York,Main St,12,Female,Lemon,2
92482,92483,Canada,New York,Main St,6,Male,Cherry,2
92483,92484,USA,New York,Elm St,6,Female,Honeydew,9
92484,92485,Mexico,Toronto,Main St,8,Male,Honeydew,8
92485,92486,Mexico,Mexico City,Oak St,14,Female,Elderberry,5
92486,92487,Mexico,Toronto,Oak St,28,Female,Fig,7
92487,92488,Mexico,Mexico City,Elm St,14,Male,Lemon,8
92488,92489,Canada,Mexico City,Elm St,23,Male,Cherry,4
92489,92490,Canada,New York,Elm St,14,Male,Honeydew,2
92490,92491,Mexico,Toronto,Oak St,30,Male,Apple,8
92491,92492,Canada,Mexico City,Elm St,10,Male,Grape,6
92492,92493,USA,New York,Oak St,22,Male,Elderberry,7
92493,92494,USA,New York,Elm St,14,Female,Grape,4
92494,92495,USA,Toronto,Oak St,18,Female,Honeydew,9
92495,92496,Canada,Toronto,Oak St,19,Male,Fig,7
92496,92497,Mexico,New York,Oak St,16,Female,Date,8
92497,92498,Mexico,New York,Oak St,15,Female,Apple,5
92498,92499,USA,New York,Oak St,30,Female,Grape,5
92499,92500,Mexico,Mexico City,Oak St,21,Female,Grape,9
92500,92501,Mexico,Mexico City,Main St,20,Male,Honeydew,8
92501,92502,Mexico,New York,Elm St,13,Female,Grape,3
92502,92503,Canada,New York,Elm St,15,Male,Lemon,1
92503,92504,Mexico,Mexico City,Oak St,13,Male,Honeydew,3
92504,92505,USA,Toronto,Main St,28,Female,Date,9
92505,92506,Canada,Mexico City,Elm St,6,Female,Lemon,3
92506,92507,Mexico,New York,Elm St,12,Male,Elderberry,5
92507,92508,USA,Toronto,Oak St,8,Female,Fig,8
92508,92509,USA,Mexico City,Main St,22,Male,Date,8
92509,92510,Mexico,Mexico City,Elm St,12,Male,Elderberry,2
92510,92511,Canada,Toronto,Main St,20,Female,Grape,5
92511,92512,Canada,Toronto,Oak St,3,Female,Lemon,4
92512,92513,Mexico,New York,Oak St,3,Male,Apple,8
92513,92514,Mexico,New York,Main St,30,Female,Fig,8
92514,92515,USA,Mexico City,Main St,8,Female,Kiwi,8
92515,92516,USA,Mexico City,Main St,12,Female,Kiwi,5
92516,92517,Mexico,New York,Elm St,14,Male,Fig,5
92517,92518,USA,Toronto,Main St,21,Female,Honeydew,4
92518,92519,USA,Mexico City,Oak St,6,Male,Date,6
92519,92520,Mexico,Toronto,Main St,20,Female,Lemon,4
92520,92521,Canada,Toronto,Elm St,20,Female,Apple,8
92521,92522,USA,Mexico City,Oak St,29,Female,Apple,9
92522,92523,Mexico,Toronto,Oak St,11,Female,Honeydew,6
92523,92524,USA,Mexico City,Elm St,20,Female,Lemon,1
92524,92525,Canada,Mexico City,Oak St,5,Male,Lemon,2
92525,92526,Mexico,New York,Oak St,30,Male,Grape,1
92526,92527,Canada,Mexico City,Elm St,15,Female,Grape,9
92527,92528,USA,Mexico City,Main St,9,Male,Date,4
92528,92529,Mexico,Mexico City,Elm St,21,Female,Fig,5
92529,92530,USA,Mexico City,Main St,23,Female,Elderberry,9
92530,92531,Mexico,New York,Elm St,14,Male,Cherry,2
92531,92532,Canada,Mexico City,Elm St,30,Male,Honeydew,1
92532,92533,Mexico,Mexico City,Elm St,25,Female,Lemon,7
92533,92534,USA,New York,Elm St,12,Female,Elderberry,3
92534,92535,Mexico,New York,Elm St,17,Female,Honeydew,2
92535,92536,Canada,New York,Elm St,4,Female,Date,3
92536,92537,USA,Toronto,Elm St,23,Female,Banana,7
92537,92538,Mexico,New York,Elm St,26,Male,Grape,9
92538,92539,USA,New York,Main St,11,Male,Honeydew,3
92539,92540,Canada,Toronto,Main St,28,Female,Kiwi,3
92540,92541,USA,Mexico City,Elm St,20,Male,Elderberry,2
92541,92542,Canada,New York,Oak St,2,Male,Elderberry,8
92542,92543,USA,Mexico City,Elm St,10,Female,Honeydew,5
92543,92544,Mexico,New York,Main St,10,Female,Elderberry,9
92544,92545,Canada,New York,Oak St,7,Female,Kiwi,8
92545,92546,Mexico,Toronto,Elm St,26,Male,Honeydew,6
92546,92547,Mexico,New York,Elm St,13,Male,Apple,7
92547,92548,Canada,Mexico City,Oak St,4,Male,Cherry,1
92548,92549,USA,New York,Main St,7,Male,Kiwi,6
92549,92550,USA,New York,Elm St,1,Male,Elderberry,4
92550,92551,Mexico,Toronto,Oak St,25,Female,Elderberry,7
92551,92552,Canada,New York,Elm St,7,Male,Fig,2
92552,92553,Mexico,Toronto,Main St,6,Male,Cherry,5
92553,92554,Canada,Toronto,Main St,1,Male,Elderberry,4
92554,92555,Canada,Toronto,Oak St,9,Female,Grape,6
92555,92556,Canada,New York,Elm St,15,Female,Date,9
92556,92557,Mexico,New York,Oak St,3,Male,Honeydew,1
92557,92558,Mexico,Mexico City,Main St,17,Male,Fig,9
92558,92559,Canada,New York,Elm St,6,Male,Elderberry,1
92559,92560,USA,Toronto,Oak St,24,Female,Date,6
92560,92561,USA,Toronto,Main St,11,Male,Cherry,4
92561,92562,USA,New York,Oak St,14,Male,Honeydew,3
92562,92563,Mexico,Mexico City,Oak St,15,Male,Kiwi,8
92563,92564,Mexico,New York,Elm St,27,Male,Apple,1
92564,92565,Canada,Toronto,Elm St,1,Male,Fig,7
92565,92566,Canada,Toronto,Elm St,8,Male,Date,4
92566,92567,Mexico,Mexico City,Elm St,20,Female,Elderberry,2
92567,92568,Mexico,Toronto,Elm St,5,Female,Banana,4
92568,92569,Canada,Mexico City,Main St,29,Female,Banana,5
92569,92570,Mexico,New York,Elm St,10,Female,Fig,8
92570,92571,USA,Mexico City,Elm St,3,Female,Date,4
92571,92572,Canada,Toronto,Elm St,8,Female,Lemon,6
92572,92573,Canada,New York,Oak St,10,Male,Apple,7
92573,92574,Canada,New York,Main St,12,Male,Elderberry,2
92574,92575,Canada,Toronto,Main St,6,Male,Fig,6
92575,92576,Mexico,Toronto,Oak St,13,Female,Banana,3
92576,92577,Canada,Toronto,Elm St,19,Male,Grape,7
92577,92578,Mexico,Toronto,Main St,15,Female,Grape,2
92578,92579,Canada,Mexico City,Oak St,18,Female,Apple,7
92579,92580,Mexico,New York,Oak St,16,Female,Grape,3
92580,92581,Mexico,New York,Elm St,27,Female,Lemon,9
92581,92582,Mexico,Toronto,Oak St,15,Male,Apple,1
92582,92583,Mexico,Toronto,Main St,5,Male,Honeydew,4
92583,92584,Canada,Toronto,Oak St,4,Male,Honeydew,5
92584,92585,Canada,Toronto,Elm St,14,Male,Kiwi,9
92585,92586,USA,Mexico City,Elm St,4,Female,Kiwi,7
92586,92587,Canada,New York,Oak St,12,Male,Honeydew,4
92587,92588,Mexico,Toronto,Main St,21,Male,Banana,2
92588,92589,Canada,Toronto,Elm St,28,Female,Cherry,1
92589,92590,Mexico,Mexico City,Oak St,18,Female,Date,1
92590,92591,Canada,Toronto,Main St,3,Male,Cherry,5
92591,92592,Mexico,Toronto,Elm St,24,Female,Banana,4
92592,92593,Mexico,Toronto,Elm St,12,Male,Honeydew,4
92593,92594,USA,New York,Oak St,22,Male,Cherry,4
92594,92595,USA,Toronto,Elm St,5,Male,Kiwi,1
92595,92596,Mexico,Mexico City,Oak St,25,Female,Date,6
92596,92597,Mexico,Mexico City,Main St,23,Male,Cherry,4
92597,92598,Mexico,New York,Oak St,23,Male,Banana,8
92598,92599,USA,Mexico City,Main St,3,Male,Apple,2
92599,92600,USA,Mexico City,Elm St,12,Male,Kiwi,4
92600,92601,USA,Toronto,Elm St,9,Male,Lemon,7
92601,92602,USA,New York,Oak St,27,Female,Kiwi,2
92602,92603,Mexico,Toronto,Main St,6,Female,Banana,2
92603,92604,USA,Mexico City,Elm St,10,Male,Kiwi,3
92604,92605,USA,Toronto,Elm St,7,Male,Cherry,6
92605,92606,USA,New York,Elm St,28,Male,Kiwi,9
92606,92607,Mexico,New York,Elm St,25,Female,Elderberry,9
92607,92608,USA,New York,Main St,30,Female,Cherry,8
92608,92609,USA,Mexico City,Main St,14,Female,Kiwi,4
92609,92610,Canada,Toronto,Elm St,28,Male,Banana,1
92610,92611,USA,Mexico City,Main St,4,Male,Cherry,2
92611,92612,USA,Toronto,Elm St,4,Male,Fig,5
92612,92613,USA,Toronto,Elm St,22,Male,Cherry,6
92613,92614,Canada,New York,Elm St,26,Male,Banana,5
92614,92615,Mexico,Toronto,Elm St,16,Male,Fig,9
92615,92616,Mexico,Toronto,Main St,19,Female,Lemon,1
92616,92617,Canada,Mexico City,Main St,18,Male,Banana,6
92617,92618,USA,New York,Elm St,14,Female,Elderberry,9
92618,92619,USA,Toronto,Main St,28,Female,Cherry,4
92619,92620,USA,New York,Elm St,4,Female,Kiwi,5
92620,92621,USA,New York,Oak St,30,Male,Kiwi,3
92621,92622,USA,New York,Elm St,9,Female,Honeydew,2
92622,92623,Canada,Toronto,Oak St,15,Female,Cherry,3
92623,92624,Mexico,Mexico City,Main St,27,Male,Lemon,3
92624,92625,Canada,Toronto,Elm St,6,Female,Honeydew,2
92625,92626,Canada,Mexico City,Oak St,30,Female,Fig,4
92626,92627,USA,Toronto,Main St,28,Male,Elderberry,7
92627,92628,USA,Mexico City,Oak St,2,Female,Apple,8
92628,92629,USA,Toronto,Main St,23,Female,Banana,2
92629,92630,USA,Toronto,Main St,26,Female,Apple,8
92630,92631,Mexico,New York,Main St,22,Male,Kiwi,4
92631,92632,Canada,New York,Oak St,10,Female,Honeydew,3
92632,92633,Canada,New York,Main St,14,Male,Date,8
92633,92634,Mexico,Toronto,Main St,5,Female,Banana,9
92634,92635,Mexico,Mexico City,Oak St,1,Female,Banana,3
92635,92636,Canada,Toronto,Main St,8,Male,Honeydew,4
92636,92637,Mexico,Toronto,Oak St,3,Female,Kiwi,3
92637,92638,Mexico,Toronto,Main St,11,Male,Kiwi,1
92638,92639,USA,New York,Oak St,15,Female,Kiwi,4
92639,92640,Canada,Mexico City,Main St,5,Female,Date,9
92640,92641,Mexico,Mexico City,Main St,22,Male,Fig,6
92641,92642,Canada,Mexico City,Main St,17,Male,Date,6
92642,92643,Mexico,New York,Elm St,13,Female,Date,6
92643,92644,Canada,Mexico City,Oak St,16,Male,Date,1
92644,92645,USA,Toronto,Oak St,11,Male,Kiwi,8
92645,92646,Mexico,New York,Main St,27,Male,Banana,4
92646,92647,Mexico,New York,Oak St,8,Male,Cherry,3
92647,92648,USA,Mexico City,Elm St,25,Male,Cherry,6
92648,92649,Canada,Toronto,Main St,20,Male,Grape,9
92649,92650,USA,Toronto,Elm St,16,Female,Apple,2
92650,92651,Mexico,Toronto,Main St,27,Male,Honeydew,1
92651,92652,Canada,Mexico City,Elm St,1,Male,Date,5
92652,92653,Mexico,New York,Main St,25,Male,Kiwi,3
92653,92654,Mexico,Toronto,Oak St,22,Female,Banana,3
92654,92655,Mexico,Mexico City,Elm St,7,Female,Lemon,9
92655,92656,USA,New York,Elm St,21,Male,Cherry,4
92656,92657,Mexico,New York,Elm St,3,Male,Honeydew,3
92657,92658,USA,Mexico City,Main St,11,Male,Date,9
92658,92659,Canada,New York,Oak St,17,Male,Date,8
92659,92660,Mexico,Mexico City,Elm St,17,Female,Kiwi,3
92660,92661,Mexico,Toronto,Main St,1,Male,Lemon,7
92661,92662,USA,Mexico City,Oak St,25,Male,Honeydew,8
92662,92663,USA,New York,Elm St,24,Male,Date,6
92663,92664,USA,Mexico City,Main St,8,Female,Kiwi,4
92664,92665,Mexico,New York,Main St,9,Female,Elderberry,3
92665,92666,USA,New York,Elm St,6,Male,Apple,7
92666,92667,Mexico,Mexico City,Main St,20,Female,Apple,7
92667,92668,Mexico,Mexico City,Oak St,18,Male,Elderberry,6
92668,92669,USA,Toronto,Main St,14,Female,Kiwi,1
92669,92670,Canada,Toronto,Main St,19,Male,Banana,5
92670,92671,Canada,Mexico City,Elm St,20,Male,Date,4
92671,92672,USA,New York,Elm St,11,Male,Date,8
92672,92673,USA,Mexico City,Elm St,6,Male,Cherry,4
92673,92674,Mexico,Toronto,Elm St,30,Male,Lemon,7
92674,92675,Canada,Toronto,Oak St,7,Female,Fig,9
92675,92676,Canada,New York,Elm St,9,Male,Honeydew,6
92676,92677,USA,Toronto,Oak St,30,Female,Elderberry,8
92677,92678,USA,Mexico City,Elm St,15,Female,Grape,5
92678,92679,Canada,Toronto,Elm St,28,Female,Banana,7
92679,92680,Canada,New York,Main St,18,Female,Fig,5
92680,92681,Mexico,Mexico City,Oak St,25,Male,Fig,1
92681,92682,Mexico,New York,Main St,14,Male,Apple,6
92682,92683,Canada,New York,Elm St,16,Male,Honeydew,1
92683,92684,Mexico,New York,Main St,12,Male,Elderberry,1
92684,92685,Mexico,Toronto,Elm St,6,Male,Apple,8
92685,92686,USA,Toronto,Oak St,7,Male,Elderberry,9
92686,92687,Canada,New York,Oak St,26,Female,Lemon,3
92687,92688,Mexico,Toronto,Elm St,14,Male,Kiwi,4
92688,92689,Canada,Mexico City,Main St,28,Male,Lemon,2
92689,92690,Canada,Toronto,Main St,19,Female,Fig,8
92690,92691,USA,Toronto,Main St,6,Female,Date,4
92691,92692,Mexico,Toronto,Main St,23,Female,Banana,5
92692,92693,Mexico,Toronto,Elm St,16,Male,Elderberry,9
92693,92694,Canada,New York,Elm St,11,Male,Kiwi,8
92694,92695,Canada,New York,Oak St,22,Female,Fig,9
92695,92696,Mexico,Mexico City,Oak St,30,Male,Lemon,8
92696,92697,Canada,New York,Main St,18,Female,Lemon,5
92697,92698,Mexico,Toronto,Oak St,13,Male,Lemon,9
92698,92699,Mexico,New York,Elm St,4,Female,Grape,5
92699,92700,Canada,Toronto,Oak St,17,Male,Grape,9
92700,92701,Mexico,Toronto,Elm St,3,Female,Kiwi,1
92701,92702,USA,New York,Main St,13,Female,Fig,6
92702,92703,Mexico,Toronto,Oak St,2,Female,Cherry,6
92703,92704,USA,Mexico City,Elm St,17,Male,Kiwi,7
92704,92705,Mexico,Mexico City,Oak St,7,Female,Elderberry,4
92705,92706,Canada,New York,Elm St,9,Female,Banana,9
92706,92707,USA,Toronto,Oak St,9,Female,Lemon,8
92707,92708,USA,Toronto,Elm St,26,Female,Kiwi,2
92708,92709,Canada,New York,Main St,4,Male,Fig,2
92709,92710,USA,New York,Elm St,22,Female,Honeydew,7
92710,92711,Mexico,Mexico City,Oak St,4,Male,Fig,6
92711,92712,USA,Mexico City,Elm St,12,Male,Lemon,8
92712,92713,Mexico,Mexico City,Main St,10,Female,Cherry,8
92713,92714,Mexico,New York,Oak St,14,Female,Kiwi,5
92714,92715,Canada,New York,Elm St,20,Male,Lemon,6
92715,92716,Canada,Toronto,Main St,26,Female,Kiwi,1
92716,92717,USA,Toronto,Main St,19,Male,Fig,8
92717,92718,Mexico,Toronto,Elm St,4,Male,Apple,7
92718,92719,USA,Mexico City,Oak St,6,Female,Fig,6
92719,92720,USA,Toronto,Elm St,25,Male,Grape,2
92720,92721,USA,Toronto,Elm St,5,Male,Grape,3
92721,92722,Canada,Toronto,Oak St,2,Male,Grape,5
92722,92723,Mexico,Mexico City,Main St,28,Female,Banana,4
92723,92724,Canada,New York,Oak St,14,Female,Lemon,5
92724,92725,Mexico,New York,Elm St,12,Male,Lemon,3
92725,92726,Mexico,Toronto,Elm St,22,Male,Banana,4
92726,92727,Canada,New York,Main St,1,Male,Elderberry,5
92727,92728,Canada,Toronto,Elm St,10,Female,Lemon,8
92728,92729,Canada,New York,Oak St,21,Male,Lemon,2
92729,92730,Canada,Toronto,Main St,30,Female,Elderberry,2
92730,92731,Canada,Toronto,Elm St,30,Female,Banana,5
92731,92732,Mexico,Toronto,Main St,29,Male,Honeydew,7
92732,92733,USA,Mexico City,Main St,12,Female,Apple,4
92733,92734,Mexico,New York,Elm St,4,Female,Date,4
92734,92735,USA,Mexico City,Elm St,14,Female,Cherry,3
92735,92736,Mexico,Toronto,Elm St,25,Female,Apple,5
92736,92737,Canada,New York,Elm St,16,Female,Apple,8
92737,92738,USA,Toronto,Elm St,3,Female,Fig,3
92738,92739,USA,Toronto,Main St,20,Female,Honeydew,1
92739,92740,USA,Toronto,Elm St,6,Male,Honeydew,3
92740,92741,USA,New York,Oak St,21,Male,Fig,9
92741,92742,USA,New York,Elm St,17,Male,Apple,7
92742,92743,Mexico,Mexico City,Main St,17,Female,Elderberry,8
92743,92744,USA,Toronto,Elm St,16,Male,Grape,4
92744,92745,Canada,Toronto,Elm St,30,Male,Cherry,9
92745,92746,USA,Mexico City,Main St,9,Female,Elderberry,8
92746,92747,USA,New York,Oak St,23,Male,Lemon,8
92747,92748,Canada,Mexico City,Main St,29,Female,Kiwi,4
92748,92749,Mexico,New York,Oak St,20,Female,Date,1
92749,92750,Canada,Mexico City,Elm St,9,Male,Fig,9
92750,92751,USA,New York,Elm St,27,Male,Date,7
